time,pm 1.0,pm 2.5,pm 10,temperature,gas,humidity,pressure,altitude
1740615828.9723008,1,1,1,23.6721875,143162,33.44639644578889,1004.4959318125319,73.1398673137131
1740615829.9849868,1,1,1,23.671015625,144521,33.47450991963778,1004.5043203621958,73.06953472269696
1740615830.9975727,1,1,1,23.6700390625,144272,33.48571005847293,1004.4958122511638,73.14086976228688
1740615832.0101004,1,1,1,23.6700390625,144397,33.474420099043044,1004.4975343110833,73.12643135779987
1740615833.0223753,1,1,1,23.6704296875,144646,33.440591298047565,1004.5067925627014,73.04880700301467
1740615834.034958,1,1,1,23.6716015625,144646,33.40684194272605,1004.5139026094798,72.98919432715921
1740615835.0475488,1,1,1,23.6716015625,144896,33.37863366851793,1004.5139026094798,72.98919432715921
1740615836.0601492,1,1,1,23.670625,144148,33.34470132768314,1004.5122827248773,73.00277587522271
1740615837.0726423,1,1,1,23.671015625,144771,33.322179615139035,1004.5094865517215,73.02621978452667
1740615838.084635,1,1,1,23.6716015625,145652,33.26585452170244,1004.5070143496367,73.04694747243991
1740615839.0980086,0,0,0,23.6735546875,146161,33.226580756509925,1004.5085320293839,73.0342227827981
1740615840.1114817,0,0,0,23.6766796875,146033,33.198692361094814,1004.5188818629794,72.94744703802233
1740615841.1236634,0,0,0,23.6782421875,146161,33.17066632545236,1004.5283620113788,72.8679635993977
1740615842.136752,0,0,0,23.67921875,146930,33.12006516111912,1004.517927304719,72.95545027687233
1740615843.1477926,1,2,2,23.68078125,147968,33.08079376852511,1004.5205191091278,72.93371999920375
1740615844.158822,1,2,2,23.6809765625,146930,33.05266526548825,1004.5242872660558,72.90212699543052
1740615845.1698635,1,2,2,23.680390625,148230,33.024471069934705,1004.5147048916739,72.98246778409239
1740615846.1809509,0,1,1,23.67921875,149554,32.956848602471375,1004.5127610482498,72.99876548161224
1740615847.1922805,0,1,1,23.6786328125,148757,32.91180213772889,1004.5083449597466,73.03579123082184
1740615848.2051926,0,1,1,23.6782421875,148361,32.86678729970725,1004.5094190969617,73.02678534503224
1740615849.2193303,0,1,1,23.67765625,147447,32.827388615202054,1004.5050030161306,73.06381112965781
1740615850.2322745,0,1,1,23.6782421875,148230,32.75439920347836,1004.5042528499237,73.0701007677605
1740615851.2452295,0,1,1,23.6786328125,148757,32.70950338392404,1004.5049007930093,73.06466820141691
1740615852.2582872,0,1,1,23.6782421875,149554,32.65893719039455,1004.5076970145038,73.04122380016763
1740615853.2713778,0,1,1,23.67921875,149021,32.62534754106966,1004.507594792787,73.04208085828891
1740615854.284345,0,1,1,23.67921875,148757,32.619735352969116,1004.5058727078565,73.05651935539093
1740615855.2973802,0,1,1,23.678828125,148889,32.6197001835744,1004.5035026808557,73.07639043365063
1740615856.3103747,0,1,1,23.68078125,150090,32.603040702235006,1004.5032982150011,73.07810474374591
1740615857.3232682,0,1,1,23.6825390625,149154,32.56953393262707,1004.5027697614651,73.08253547620622
1740615858.335721,1,2,2,23.6860546875,148099,32.665255090324436,1004.5017128045774,73.09139736446475
1740615859.348688,1,2,2,23.68703125,148493,32.86758360825164,1004.5067768551771,73.04893869979162
1740615860.363441,2,3,3,23.687421875,148230,33.025110652693165,1004.5074247933368,73.0435061858042
1740615861.3760397,2,3,4,23.6876171875,150224,33.09267666286871,1004.5077487624604,73.04078992950937
1740615862.389059,2,3,4,23.6923046875,150359,33.0874735328678,1004.5103576700049,73.0189160759448
1740615863.4020288,1,2,3,23.703046875,146161,33.10534419281708,1004.4971772924182,73.12942473625289
1740615864.4149885,1,2,3,23.7071484375,146673,33.0719360023994,1004.4729816198831,73.33229234140879
1740615865.4280179,1,2,3,23.708125,147577,33.02699414010118,1004.4539354688598,73.49198678186568
1740615866.4409304,1,2,3,23.7102734375,147968,33.01030654159282,1004.4454437160582,73.56318755950146
1740615867.4539788,2,3,3,23.711640625,147707,32.98229665202534,1004.4339339720121,73.65969405848152
1740615868.466825,2,3,3,23.7126171875,148493,32.92050894305123,1004.4217763101693,73.76163416837443
1740615869.478695,2,3,3,23.7133984375,149021,32.864351064086016,1004.4179055321752,73.79409025149533
1740615870.4915826,1,2,3,23.7157421875,149021,32.80273639412449,1004.4166261833126,73.80481748496025
1740615871.504924,1,2,3,23.717890625,151037,32.757981830571964,1004.4098563276494,73.86158234397433
1740615872.517954,1,2,3,23.721015625,150629,32.69648156356356,1004.4047060305209,73.90476750324864
1740615873.5308914,1,2,2,23.7255078125,147707,32.69127157577632,1004.4104341003218,73.85673774051766
1740615874.54371,2,3,3,23.7298046875,148757,32.72535510058266,1004.4072271712004,73.88362775645932
1740615875.556521,2,3,3,23.734296875,148757,32.742611798859734,1004.4146773858776,73.8211580101006
1740615876.5695884,2,3,3,23.7368359375,150359,32.79902553180963,1004.4137216877657,73.8291714788352
1740615877.5824234,1,2,2,23.73859375,150359,32.79918459107991,1004.4131925091651,73.83360861086642
1740615878.5956302,1,2,2,23.7395703125,147968,32.77679650375026,1004.4096453960071,73.86335099890778
1740615879.6077275,2,2,3,23.74015625,147707,32.75437646218929,1004.4020059531653,73.92740768044519
